gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,29,Up,0.0013380907807482518,0.02364818129822391,stage_only,early_wound_vs_normal_skin
REACTOME_INFECTION_WITH_ENTEROBACTERIA,40,Up,0.0014289308759971849,0.02482700407905725,stage_only,early_wound_vs_normal_skin
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,29,Up,0.001431807634591985,0.02482700407905725,stage_only,early_wound_vs_normal_skin
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,50,Up,0.001467664975711637,0.025056374714828963,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,10,Down,0.0014775447898749136,0.025056374714828963,stage_only,early_wound_vs_normal_skin
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,42,Up,0.001485932994513796,0.025056374714828963,stage_only,early_wound_vs_normal_skin
REACTOME_LEISHMANIA_INFECTION,210,Up,0.0015158436364187803,0.02532836912488835,stage_only,early_wound_vs_normal_skin
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,20,Up,0.001538087035608367,0.02546850424728089,stage_only,early_wound_vs_normal_skin
REACTOME_DISEASES_OF_METABOLISM,245,Up,0.0015655933255422985,0.02552524285768272,stage_only,early_wound_vs_normal_skin
REACTOME_METABOLISM_OF_POLYAMINES,46,Up,0.0015771340123817781,0.02552524285768272,stage_only,early_wound_vs_normal_skin
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,8,Up,0.0015831761076038249,0.02552524285768272,stage_only,early_wound_vs_normal_skin
REACTOME_GPER1_SIGNALING,40,Up,0.0016242919231113332,0.025922389122105417,stage_only,early_wound_vs_normal_skin
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,9,Up,0.0016360158531905486,0.025922389122105417,stage_only,early_wound_vs_normal_skin
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,33,Up,0.0016895318868287502,0.02654153511103626,stage_only,early_wound_vs_normal_skin
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,26,Up,0.0018265403559970216,0.028275079148907752,stage_only,early_wound_vs_normal_skin
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,91,Up,0.0018572179006513933,0.028275079148907752,stage_only,early_wound_vs_normal_skin
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,98,Up,0.001857628406900152,0.028275079148907752,stage_only,early_wound_vs_normal_skin
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.0018732573225401122,0.028275079148907752,stage_only,early_wound_vs_normal_skin
REACTOME_CGMP_EFFECTS,15,Up,0.0018768006834421903,0.028275079148907752,stage_only,early_wound_vs_normal_skin
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,75,Up,0.0018954004422866687,0.028323138316446318,stage_only,early_wound_vs_normal_skin
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,51,Up,0.001956409500961494,0.028999037602961502,stage_only,early_wound_vs_normal_skin
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,30,Up,0.0019854026049973385,0.029193359903880868,stage_only,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,31,Up,0.0020462596240336094,0.02984940626169662,stage_only,early_wound_vs_normal_skin
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,24,Up,0.0020819946452044274,0.0299977484509771,stage_only,early_wound_vs_normal_skin
REACTOME_NEGATIVE_REGULATION_OF_FLT3,15,Up,0.0020890706211779482,0.0299977484509771,stage_only,early_wound_vs_normal_skin
REACTOME_DECTIN_2_FAMILY,21,Up,0.0022185222309646425,0.03160964232955824,stage_only,early_wound_vs_normal_skin
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,62,Up,0.002242351221204711,0.031703396496725066,stage_only,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_SCF_KIT,43,Up,0.0023192040852125337,0.03253967258489036,stage_only,early_wound_vs_normal_skin
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,25,Up,0.002386375099031524,0.03322846539409046,stage_only,early_wound_vs_normal_skin
REACTOME_MET_PROMOTES_CELL_MOTILITY,41,Up,0.0024857584120073026,0.03410259699024075,stage_only,early_wound_vs_normal_skin
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,55,Down,0.002486261151627998,0.03410259699024075,stage_only,early_wound_vs_normal_skin
REACTOME_TBC_RABGAPS,44,Down,0.002521750870911556,0.03433317111655882,stage_only,early_wound_vs_normal_skin
REACTOME_UNWINDING_OF_DNA,12,Up,0.0025622238992240413,0.03462770240274844,stage_only,early_wound_vs_normal_skin
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,60,Up,0.002648797040820806,0.03553641577393169,stage_only,early_wound_vs_normal_skin
REACTOME_RESPONSE_TO_METAL_IONS,11,Up,0.002950967340909564,0.03930346356950564,stage_only,early_wound_vs_normal_skin
REACTOME_CASP4_INFLAMMASOME_ASSEMBLY,9,Up,0.003062728892418421,0.040498530246511205,stage_only,early_wound_vs_normal_skin
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,30,Down,0.0030941683686247458,0.04059590527149229,stage_only,early_wound_vs_normal_skin
REACTOME_DAP12_INTERACTIONS,37,Up,0.0031142669441133913,0.04059590527149229,stage_only,early_wound_vs_normal_skin
REACTOME_HDMS_DEMETHYLATE_HISTONES,30,Down,0.0032232029444754376,0.041720049379900384,stage_only,early_wound_vs_normal_skin
