p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.536752950705299e-16,0.4852055470098575,0.487,0.444,3.4390994283833887e-12,8,EIF3H
1.5682963369258396e-16,0.4429325307499212,0.51,0.463,3.5096903724063364e-12,8,YWHAQ
2.1297952001500418e-16,0.7833277795860697,0.259,0.189,4.766268678415778e-12,8,AKAP12
3.018768327669076e-16,0.3526246347395605,0.499,0.444,6.7557016404906256e-12,8,NCL
3.1744895162138014e-16,0.6400574093165744,0.405,0.356,7.104190088334866e-12,8,NDUFB8
3.2558409097550807e-16,0.8769825670869305,0.304,0.248,7.286246371940896e-12,8,ILK
3.2577536789677045e-16,0.6723391129306983,0.294,0.23,7.290526958161825e-12,8,ANKRD10
4.012708268967043e-16,0.2533227429503895,0.659,0.601,8.980039835121345e-12,8,COX6C
5.043416338702619e-16,0.6353728709669273,0.594,0.583,1.128666142438259e-11,8,NDUFA4
7.397468576179272e-16,0.6782431050935234,0.462,0.411,1.6554794926631593e-11,8,IFI16
1.091235508846134e-15,0.9896173691099699,0.28,0.213,2.442075945246763e-11,8,TFPI
8.377651622720978e-15,1.0446143647569697,0.262,0.205,1.8748346566487277e-10,8,RSU1
1.0002642500194059e-14,0.5992712642610332,0.37,0.309,2.2384913651184285e-10,8,AMD1
1.3114145553250412e-14,0.71035911571087,0.312,0.256,2.9348146333619094e-10,8,LMO4
1.6891320156791668e-14,0.6709376281613367,0.38,0.338,3.7801085378884076e-10,8,NDUFB7
1.8565702365636456e-14,0.4921299939065362,0.466,0.428,4.1548185324057824e-10,8,COX7B
1.9613422113172535e-14,0.7796106726966994,0.3,0.242,4.389287734706882e-10,8,TUBA1C
2.3642578840270075e-14,0.25258200499184413,0.458,0.399,5.29097271866404e-10,8,SRSF7
5.705939348166796e-14,0.5868882917330812,0.332,0.276,1.2769321667262472e-9,8,RAB13
6.572457581728914e-14,0.5035591307835678,0.43,0.393,1.4708502822151137e-9,8,AP2M1
7.343176987613244e-14,0.49085008833265675,0.45,0.405,1.6433295780579678e-9,8,ZFAND5
1.0311590358881207e-13,0.33867448939674105,0.514,0.468,2.3076308064140255e-9,8,EIF4G2
1.480201047678663e-13,0.7680821305368444,0.33,0.282,3.3125419246000797e-9,8,PRKAR1A
4.136052425215087e-13,0.4341832140216515,0.482,0.442,9.256071722388843e-9,8,SBDS
5.207080575470345e-13,0.7812440849677148,0.294,0.237,1.1652925619845087e-8,8,EPHX1
9.514127549606153e-13,0.6247492355130039,0.276,0.22,2.129166604326361e-8,8,ENAH
1.8632420120293294e-12,0.6753587054270578,0.411,0.344,4.1697492987204364e-8,8,CXCL2
3.1091479734561324e-12,0.33286548730994125,0.386,0.316,6.957962249797478e-8,8,PLPP3
3.6382332548666616e-12,0.2705068884632431,0.537,0.5,8.142002201066102e-8,8,EIF3K
4.2762256196488395e-12,0.521081247117178,0.351,0.301,9.569765314212138e-8,8,KLF10
6.661354866844215e-12,0.3661103136871251,0.502,0.472,1.490744605651067e-7,8,UQCRH
6.918417487946208e-12,0.7819962240980027,0.254,0.202,1.548272649627482e-7,8,CYTOR
8.14897665269895e-12,0.565474408668196,0.334,0.289,1.8236594851074978e-7,8,FBL
8.987515721968175e-12,0.36013142500484263,0.474,0.437,2.011316143419258e-7,8,SFPQ
9.776402233792672e-12,0.49435320251007275,0.38,0.343,2.1878610559004622e-7,8,EIF1B
9.787457869755842e-12,0.8767894029503334,0.27,0.223,2.19033519667266e-7,8,ADI1
1.603426199208187e-11,0.49071778076557615,0.382,0.352,3.5883074912080014e-7,8,NDUFB10
1.8725249074583997e-11,0.279581021611256,0.582,0.539,4.1905234904011525e-7,8,EIF3E
2.1085397034839753e-11,0.6398424562923943,0.344,0.297,4.718701002426788e-7,8,TGIF1
2.2112609628917555e-11,0.6977986496671872,0.254,0.205,4.94858090885546e-7,8,PPP1R18
3.037820138289852e-11,0.7678906414422833,0.322,0.285,6.79833768747886e-7,8,IMPDH2
3.967231920229161e-11,0.6058653667433095,0.392,0.359,8.87826831428084e-7,8,HNRNPM
4.7190154476714713e-11,0.5654880500461921,0.322,0.274,1.0560684670343986e-6,8,ACTN1
6.071448691159905e-11,0.8322828292551353,0.284,0.241,1.3587295025946752e-6,8,CCDC107
1.5804154109464516e-10,0.5117688553588506,0.288,0.24,3.536811648157064e-6,8,NR3C1
2.160218214072361e-10,0.4355769891640784,0.398,0.37,4.834352341272537e-6,8,VDAC2
4.809139052983998e-10,0.2705798569726967,0.517,0.491,1.0762372286672889e-5,8,HNRNPU
7.303201597765065e-10,0.28772852790889947,0.512,0.49,1.6343834855638437e-5,8,COX5B
7.348907915636921e-10,0.9933312140654964,0.268,0.227,1.6446121024403865e-5,8,DNAJB9
7.984388659067711e-10,0.37148150815647996,0.366,0.328,1.786826338012763e-5,8,TRA2B
8.644385798454629e-10,0.6030591426123797,0.263,0.216,1.9345270978361615e-5,8,MYLIP
1.434306055082623e-9,0.44453850223778935,0.432,0.408,3.209833520669402e-5,8,COX8A
1.7109912097363719e-9,0.8014558342686541,0.276,0.241,3.8290272282690265e-5,8,COX14
1.8314034625926022e-9,0.6503004106903464,0.362,0.319,4.098497808935984e-5,8,FHL1
3.3818254303203172e-9,0.33864108815182026,0.464,0.446,7.568187130513837e-5,8,UQCRQ
3.890406541615429e-9,0.37111920681113886,0.356,0.313,8.706340799481167e-5,8,SOX4
5.445451291137201e-9,0.38926757557327574,0.386,0.358,1.2186375444435941e-4,8,VAMP2
6.862698067901383e-9,0.28826660903582535,0.345,0.288,1.5358032006156506e-4,8,CRIP2
9.05885594386931e-9,0.6234281780363782,0.309,0.28,2.0272813716785127e-4,8,BNIP3L
1.0502465588364252e-8,0.641440972572822,0.344,0.323,2.350346774020036e-4,8,ESD
1.1475608031824418e-8,0.37971662425243813,0.46,0.421,2.568126321441987e-4,8,ATP1A1
1.3081415243920086e-8,0.3421461757934334,0.439,0.418,2.927489917436876e-4,8,UQCR11
1.7245902899371308e-8,0.6916337343110373,0.259,0.224,3.859460609850305e-4,8,WDR1
2.404959623227608e-8,0.27118808348220047,0.446,0.416,5.382059140821064e-4,8,CYB5R3
2.4953024213788525e-8,0.4270241364618135,0.354,0.322,5.584237288803734e-4,8,CD151
5.0912151133538534e-8,0.560369391624678,0.27,0.231,0.0011393630302174588,8,PTP4A1
9.651627676007597e-8,0.6563213680870785,0.314,0.29,0.00215993775761374,8,ATP5F1A
1.0573859955837655e-7,0.4424083625955555,0.333,0.302,0.002366324119516909,8,SYF2
2.134915590238041e-7,0.4571784164685022,0.279,0.244,0.004777727599393712,8,TAF7
2.7242686939177093e-7,0.42504282546418615,0.41,0.396,0.006096640910118442,8,RSL24D1
3.971622595737782e-7,0.25800523324843727,0.276,0.239,0.008888094207001582,8,SLIT3
4.809483898839265e-7,0.5728709802118837,0.381,0.359,0.010763144017212392,8,TUBB2A
6.996906772909601e-7,0.28854468263369726,0.437,0.43,0.015658377667094395,8,ARL6IP4
9.416988980825167e-7,0.27314301490707504,0.48,0.469,0.021074279640188643,8,PARK7
1.836618086536655e-6,0.35568556492272263,0.43,0.421,0.0411016761586038,8,SRSF5
6.055632509789296e-6,0.2823506689515254,0.757,0.704,0.13551899993657465,8,JUN
6.612365939123858e-6,0.5332774496625233,0.312,0.3,0.14797813735165283,8,CAMLG
7.710869302315188e-6,0.37378694268024104,0.372,0.36,0.1725615441165116,8,ATP5PO
8.678602664584223e-6,0.41872482881824297,0.334,0.322,0.19421844903073032,8,KIF5B
8.871052402937116e-6,0.3999873798682183,0.382,0.377,0.1985252817253297,8,CSDE1
9.18488531687146e-6,0.3362923589348489,0.41,0.406,0.2055485485062664,8,RHEB
1.1782318012382048e-5,0.3907173553955605,0.306,0.283,0.2636764947990978,8,BAG3
1.625830079253097e-5,0.4409567735074642,0.293,0.278,0.3638445134360506,8,ANXA11
1.6901507353233254e-5,0.2658167363419044,0.443,0.441,0.378238833058007,8,BRK1
2.0065373672244502e-5,0.32403595315552763,0.31,0.297,0.4490429974111597,8,CRTAP
2.4295609155172936e-5,0.4866539147468817,0.294,0.276,0.5437114372836152,8,SLIRP
5.4695032811617976e-5,0.26868678568593796,0.423,0.424,1,8,C4orf3
7.448791059881476e-5,0.4668238498268408,0.256,0.236,1,8,RTF1
7.683772504497838e-5,0.4368430911344639,0.311,0.295,1,8,HCFC1R1
1.2073117253650396e-4,0.3683551162850493,0.316,0.304,1,8,ANP32B
1.3975611804058937e-4,0.5842268783603902,0.275,0.264,1,8,NDUFA5
1.6232153959893532e-4,0.4122412137872158,0.336,0.333,1,8,EIF3D
2.3770510579629572e-4,0.3014637191892977,0.388,0.381,1,8,RSL1D1
4.022118776057515e-4,0.43999420808028716,0.273,0.256,1,8,HIF1A
5.139350758858766e-4,0.2998827790954375,0.372,0.37,1,8,ATP5F1D
5.5481873419801e-4,0.33145197472797044,0.268,0.247,1,8,ZC3H12A
5.77509483458505e-4,0.5103439666499562,0.265,0.257,1,8,CYC1
8.172249534043409e-4,0.5867841106571756,0.256,0.246,1,8,APEX1
8.606279463788504e-4,0.2813946975681136,0.291,0.277,1,8,EMP2
8.674169260932151e-4,0.2942348663194352,0.365,0.368,1,8,MINOS1
0.001007370006150622,0.31309475155543937,0.334,0.333,1,8,SMDT1
0.0010146858353782392,0.28398000015608316,0.341,0.341,1,8,DEK
0.0011347869849999447,0.2954337146229079,0.389,0.395,1,8,PRDX6
0.0011366687904006637,0.2921823908629769,0.324,0.313,1,8,DDX21
0.0012776144905088153,0.25960589585546323,0.34,0.335,1,8,TAX1BP1
0.002501780330028206,0.35511460024735375,0.374,0.386,1,8,ERH
0.0025817600525738097,0.27951281589138793,0.279,0.274,1,8,IRF2BP2
0.002613090936254242,0.4973817581886105,0.268,0.264,1,8,CCT3
0.0027002990474495458,0.5030108381939308,0.3,0.299,1,8,MAGED2
0.0034376547079683407,0.2580324291048586,0.324,0.32,1,8,EIF5B
0.0035265174513536535,0.322334074276535,0.282,0.28,1,8,HNRNPAB
0.0038741411631349836,0.5277818834396214,0.304,0.312,1,8,TNFRSF1A
0.005155775629396334,0.2799589603729524,0.354,0.36,1,8,SEM1
0.007655966277668987,0.43474749813578895,0.263,0.261,1,8,ASAH1
0.00933445279578572,0.4299605437970915,0.297,0.304,1,8,GHITM
0,2.5824324853358873,0.861,0.115,0,9,PCOLCE2
0,2.1082370889304194,0.941,0.272,0,9,MFAP5
0,2.071545500793113,0.872,0.209,0,9,PI16
0,2.2817382700748436,0.899,0.254,0,9,PAM
0,1.9856234334089562,0.941,0.31,0,9,CRABP2
0,1.7587449504377184,0.921,0.295,0,9,WISP2
0,2.169044850684564,0.843,0.228,0,9,CERCAM
0,1.8287226670542505,0.983,0.375,0,9,FBLN2
0,2.227992351753984,0.852,0.244,0,9,IGFBP6
0,2.403354577728177,0.763,0.159,0,9,F10
0,2.331859048157208,0.819,0.216,0,9,MMP23B
0,1.4600633029618715,0.857,0.259,0,9,ELN
0,1.9179552706907503,0.775,0.187,0,9,TNXB
0,1.8311930872862257,0.87,0.289,0,9,LHFPL6
0,1.837871952428503,0.983,0.408,0,9,MFAP4
0,1.6968397418336827,0.932,0.358,0,9,PPIC
0,1.8789733686504497,0.826,0.261,0,9,CYBRD1
0,2.6762356061222743,0.647,0.088,0,9,FAM180B
0,1.7929796624296896,0.754,0.196,0,9,C1QTNF3
0,2.012684043153496,0.99,0.442,0,9,MMP2
0,1.823944284552467,0.833,0.294,0,9,CAVIN3
0,1.8972956448146263,0.974,0.439,0,9,PLAC9
0,2.906453663464938,0.462,0.036,0,9,CD24
0,2.1101191402925177,0.483,0.075,0,9,CADM3
0,2.0731274713906283,0.994,0.6,0,9,CFD
0,2.2527057295815287,0.456,0.071,0,9,CLEC3B
0,2.4864077586886837,0.339,0.037,0,9,CD70
2e-323,1.449799824651345,0.995,0.666,4.4227e-319,9,CD99
1.6927e-320,1.589789635268501,0.959,0.369,3.78802374e-316,9,CTHRC1
2.073574e-318,1.34719721709721,1,0.77,4.640450702e-314,9,CST3
7.6825923e-317,1.623532602390103,0.844,0.261,1.71928733882e-312,9,PDGFRL
9.787178787e-315,1.255533508153646,0.999,0.883,2.19027274073133e-310,9,S100A6
6.6193380365e-314,1.9219801892201083,0.422,0.068,1.48134165919896e-309,9,ANGPTL5
4.52155976927e-312,1.6739009403291667,0.812,0.249,1.011879860765009e-307,9,RCN3
5.579510215933e-312,1.5214791508933536,0.995,0.472,1.2486385912236478e-307,9,FBLN1
3.493533366750123e-309,1.4463008076401795,1,0.696,7.818178321450099e-305,9,DCN
5.313568951454352e-307,1.6087198105375056,0.924,0.381,1.1891235956459695e-302,9,SELENOM
1.3586612018556805e-303,1.275955082979146,0.988,0.777,3.040547903632827e-299,9,SERF2
2.042970241619939e-300,1.6890936658430262,0.813,0.26,4.571963103721261e-296,9,OLFML3
1.415665042163284e-297,1.5152858518520387,0.878,0.373,3.1681167978572134e-293,9,NENF
2.5905810896483464e-297,1.4692403865347923,0.983,0.409,5.797461420524034e-293,9,CTSK
1.2196866662260937e-292,1.684197833322291,0.72,0.211,2.7295367903473753e-288,9,OSR2
1.2165723197061849e-289,1.4572244807142152,0.937,0.4,2.7225671942704713e-285,9,TIMP2
2.9544820070052545e-289,2.1004235313171815,0.662,0.195,6.611835283477059e-285,9,CD248
2.1172430329164177e-287,2.1670107155312244,0.489,0.106,4.738178183363651e-283,9,C1QTNF2
2.545035026733701e-287,2.10289354550886,0.503,0.11,5.695533886327349e-283,9,SEMA3B
3.1136870146435957e-286,1.588283167370133,0.991,0.664,6.968120170070903e-282,9,GSN
2.468509113355023e-285,1.679577519405669,0.747,0.236,5.5242765447772055e-281,9,ANGPTL2
1.3807228383636263e-282,1.5977780651480877,0.773,0.235,3.0899196399739596e-278,9,LOX
2.5269474986405533e-281,1.5563829080253142,0.928,0.397,5.655055807207695e-277,9,FSTL1
7.400034852210518e-280,1.3407791219196052,0.938,0.35,1.656053799576192e-275,9,SOD3
1.764544350936683e-279,1.601315019729663,0.7,0.206,3.948873802961203e-275,9,PRELP
5.2054144706627526e-279,2.5856490206157448,0.304,0.042,1.1649197043896173e-274,9,AP002884.1
1.368117643910753e-277,1.4369732159711979,0.981,0.419,3.0617104753078745e-273,9,PCOLCE
1.853505874045087e-276,1.605719300154452,0.793,0.29,4.1479607955255e-272,9,PLD3
5.095658868421817e-272,1.472860690354652,0.707,0.218,1.1403574981641184e-267,9,QPCT
5.729980466476477e-272,2.0278967959488634,0.405,0.075,1.282312328592771e-267,9,AKR1C1
4.737860771507269e-271,1.4953498260667688,0.842,0.318,1.0602858620556117e-266,9,MFGE8
2.093500284819663e-264,1.5002893284539165,0.896,0.39,4.685044287397924e-260,9,NUPR1
3.397442068814382e-263,1.5197126914986967,0.877,0.366,7.603135605799706e-259,9,VKORC1
3.4977360234557657e-261,1.4647120440549601,0.956,0.422,7.827583446891658e-257,9,SFRP2
3.0026808739713714e-260,1.8436214867404468,0.474,0.104,6.719699527860533e-256,9,AVPI1
1.6005042116562562e-256,1.2514802412960622,1,0.646,3.5817683752655355e-252,9,COL1A2
2.4746033932712385e-253,1.2825261837158293,0.943,0.372,5.537914933801704e-249,9,AEBP1
9.68708524474124e-253,1.3650137859031009,0.779,0.265,2.1678728069206423e-248,9,CRYAB
2.0372021321333611e-252,1.4074086914356432,0.93,0.448,4.559054651501249e-248,9,FCGRT
2.682386317342058e-252,1.554167186175645,0.372,0.066,6.002912339579791e-248,9,SCARA5
1.8527074400831748e-251,1.1999064706621376,0.825,0.299,4.1461739801621366e-247,9,PLPP3
4.8925069659994415e-251,1.885638801650003,0.536,0.141,1.094894133921015e-246,9,XG
1.2882114603373227e-249,1.4735499194187596,0.794,0.275,2.8828884270888945e-245,9,FBN1
8.485538026624354e-248,1.4039352477562639,0.896,0.407,1.8989785549782643e-243,9,S100A13
2.908377835436205e-247,1.2716350851868634,0.742,0.234,6.508658757922683e-243,9,SPON2
4.295876278228943e-246,1.3379733966212912,0.934,0.509,9.613741523048552e-242,9,TSPO
2.515098151281124e-243,1.2268552011344622,0.823,0.272,5.628538152752028e-239,9,COL14A1
1.5633594929652277e-239,1.473680492273403,0.761,0.3,3.498642209306883e-235,9,ITGB1BP1
2.4874290066026725e-239,1.2751337560393352,0.807,0.275,5.566617373876121e-235,9,THBS2
8.302531848411394e-238,1.583128264846821,0.601,0.175,1.858023602355986e-233,9,CKB
1.6403427420401e-234,1.1132745300508704,0.755,0.256,3.67092302241154e-230,9,LRP1
8.555607079868486e-234,1.279904647468962,0.887,0.405,1.9146593084037683e-229,9,ELOB
1.3319080958076778e-233,0.9576591231824612,0.882,0.309,2.980677127608002e-229,9,HTRA1
5.689321660315441e-233,1.749734280080081,0.934,0.519,1.2732132943619925e-228,9,CXCL14
1.0517084730248237e-232,1.0134046433864945,0.855,0.314,2.353618391782253e-228,9,SELENOP
1.0234420063707281e-231,1.3974375383050646,0.765,0.268,2.2903608660570524e-227,9,MXRA8
7.916636521755474e-231,1.5257038459680567,0.87,0.405,1.7716640872036574e-226,9,CD55
4.750190202852001e-230,1.4307794517851162,0.723,0.245,1.0630450654962493e-225,9,EFEMP2
1.4373343291463693e-229,1.8149119645287026,0.522,0.141,3.21661049519666e-225,9,SEMA3C
2.969739896501582e-229,1.120001493594005,0.998,0.585,6.64598091438089e-225,9,COL3A1
4.6243603392526614e-229,1.0490146392756303,0.995,0.742,1.0348856003213532e-224,9,LGALS1
2.021071235108685e-228,1.133685991882051,1,0.678,4.522955317049726e-224,9,COL1A1
6.961269559572474e-228,1.2581673320905764,0.687,0.224,1.5578625147367241e-223,9,VASN
1.7066387065874554e-227,1.5457234710510692,0.62,0.192,3.819286761472067e-223,9,SMOC2
2.2088050895424912e-225,1.6785431316431225,0.495,0.128,4.943084909887141e-221,9,SLC29A1
3.90281169105852e-225,1.4515362516705022,0.724,0.248,8.734102283419862e-221,9,FKBP10
8.01412429506023e-225,1.4378589614941535,0.715,0.25,1.793480875991529e-220,9,FXYD1
9.047159903120202e-224,1.2386675634793785,0.946,0.547,2.02466391471927e-219,9,POLR2L
8.577002645808973e-223,1.1583671828743376,0.984,0.47,1.91944742210559e-218,9,SERPINF1
4.847928371634025e-221,0.6384030364009887,0.614,0.148,1.0849178902879784e-216,9,RPS4Y1
6.019133273518516e-221,1.1508004917887038,0.99,0.478,1.3470218352807088e-216,9,CCDC80
1.5841159839457183e-220,1.6881587176071762,0.617,0.194,3.5450931604721234e-216,9,KDELR3
1.8787954832678358e-219,1.568794903372761,0.596,0.185,4.2045564120050895e-215,9,MRC2
2.0010837374567107e-219,1.5479784017462763,0.684,0.245,4.4782252960543726e-215,9,TMED3
6.130394594753641e-218,1.3710298224711832,0.799,0.347,1.3719210063599173e-213,9,DDAH2
7.229820234686144e-216,1.0471769217271087,0.991,0.585,1.617961470320412e-211,9,TIMP1
8.635767442119933e-216,1.3217221487186936,0.993,0.58,1.93259839587202e-211,9,MGP
9.227987454593842e-216,1.1436472565269646,0.996,0.724,2.065131312463556e-211,9,S100A4
4.009214949217087e-215,1.4052818538729008,0.779,0.33,8.972222134852919e-211,9,REXO2
8.806715874499441e-215,1.268655052472486,0.682,0.222,1.97085494555423e-210,9,ANGPTL1
7.281170875480132e-213,1.147669555160225,0.997,0.514,1.6294532302236988e-208,9,LUM
2.805528269371078e-211,1.3313138563337323,0.65,0.223,6.278491714025536e-207,9,SLIT3
1.0186090134810084e-210,1.479198627216082,0.586,0.181,2.2795451112691486e-206,9,ITGBL1
3.948188539726553e-205,1.4410669161278284,0.552,0.16,8.835651133054054e-201,9,ITIH5
4.320687967542128e-205,1.3366447506131598,0.747,0.263,9.669267602562528e-201,9,ECM1
2.625965501035681e-204,1.4416100376961176,0.688,0.262,5.87664819476775e-200,9,PIGT
7.45837270383509e-203,1.4843085224118207,0.655,0.242,1.6691092273912546e-198,9,IFI27L2
2.1410300357258802e-202,1.0225525207177206,0.996,0.809,4.7914111169509476e-198,9,S100A10
2.5199933262059244e-200,1.216264846341362,0.897,0.449,5.639493064716238e-196,9,RABAC1
2.6343944312613555e-200,2.2999742791537097,0.389,0.088,5.895511297719787e-196,9,SLPI
4.0744018151560143e-200,1.2381519797913416,0.296,0.051,9.118103822137645e-196,9,HPGD
6.857054134163967e-200,1.1033655634739614,0.933,0.45,1.5345401446845542e-195,9,PMP22
2.869598004650375e-199,1.4078185461785568,0.618,0.202,6.4218733746070746e-195,9,ISLR
2.5519914744401218e-197,1.2176455519644251,0.684,0.254,5.711101720649549e-193,9,GYPC
3.203561104986954e-196,1.3264429966803672,0.745,0.305,7.169249396850304e-192,9,TSPAN4
5.136614500257885e-196,1.3184139436454738,0.773,0.328,1.1495229590127122e-191,9,GAS6
2.2049135067330098e-195,1.0830638377152073,0.715,0.245,4.9343759367178023e-191,9,COL5A1
1.986742139591246e-193,2.7068351456368136,0.293,0.054,4.446130234191249e-189,9,PCSK1N
1.3503457078027215e-192,1.2925893243821798,0.626,0.209,3.0219386594917106e-188,9,TWIST2
1.9898396172514535e-189,1.2533413930038484,0.808,0.357,4.453062079447028e-185,9,MYDGF
2.9471797118923095e-187,1.5544034205299693,0.466,0.132,6.595493477243799e-183,9,PROS1
4.922784286232778e-187,1.3002470152686503,0.689,0.274,1.1016698954160334e-182,9,DPP7
1.3081652548111713e-186,1.4178333982651483,0.594,0.203,2.9275430237419204e-182,9,FBLN5
1.6377024736319542e-186,1.4332639222289743,0.647,0.234,3.6650143657409505e-182,9,PLTP
9.769140751513409e-186,1.7283846997801118,0.402,0.1,2.1862360087811857e-181,9,CILP
3.0294594619806127e-185,1.332148997045199,0.668,0.268,6.779627329966414e-181,9,SDF4
3.879863041864329e-185,2.0973424085862513,0.29,0.055,8.682745501388182e-181,9,LINC01315
8.079122604889022e-182,1.155279055229447,0.725,0.304,1.8080268477481142e-177,9,CTSD
1.6316039805083416e-181,1.0691483761561082,0.877,0.45,3.6513665479796177e-177,9,TMEM258
5.0243871184580686e-180,1.3525176068216385,0.661,0.261,1.1244075932397312e-175,9,COX7A1
4.8273201636860125e-179,1.593141288850137,0.538,0.184,1.0803059794312928e-174,9,MCRIP1
1.0430482131220477e-178,2.238558291644915,0.338,0.077,2.3342375961458304e-174,9,MOXD1
1.1322525253924865e-176,0.986567460358955,0.694,0.274,2.5338679265758455e-172,9,FGFR1
2.7933884380737053e-175,1.0283918513589725,0.866,0.439,6.251323985565145e-171,9,C12orf57
3.03061500344755e-175,1.0735120756582313,0.913,0.555,6.782213316215271e-171,9,GPX4
2.68592548952714e-174,1.1573552880234017,0.816,0.396,6.0108326530127865e-170,9,JTB
3.2038631495860707e-174,1.1767904025635105,0.715,0.292,7.169925342458667e-170,9,TCEAL9
3.4490053695529493e-174,1.1503092972556572,0.838,0.392,7.718529116522545e-170,9,NBL1
1.765115463941987e-171,1.182734560817875,0.724,0.303,3.9501518967557725e-167,9,PDLIM2
4.881869583386167e-171,0.7248614979624222,0.991,0.643,1.0925135940659902e-166,9,SPARC
5.088074370407135e-169,1.441524097786798,0.542,0.193,1.1386601633534127e-164,9,PCBD1
5.762278643793891e-169,1.797518357669245,0.401,0.11,1.2895403376946347e-164,9,RARG
4.387966771028708e-168,1.5702272804006807,0.378,0.096,9.819830836885146e-164,9,PTGES
3.251736463174094e-167,1.6997823820327813,0.362,0.088,7.277061030937305e-163,9,HSPB2
1.447918645412314e-166,1.5520842013615417,0.359,0.087,3.2402971365682174e-162,9,NOVA1
2.808038473554727e-165,1.066757946506637,0.854,0.383,6.284109299968124e-161,9,SERPINH1
6.226329468513583e-165,1.3085451170821805,0.53,0.185,1.3933902717586548e-160,9,VAT1
1.0478038696925075e-164,1.315258381021016,0.672,0.28,2.3448802799848625e-160,9,HCFC1R1
6.460956289238749e-164,0.7895210148353811,0.859,0.349,1.4458974079687395e-159,9,MEG3
1.033138264660498e-163,1.1684848478080485,0.701,0.308,2.312060122483729e-159,9,CD151
2.666698419984839e-163,1.058380814591136,0.722,0.304,5.967804394084072e-159,9,FHL1
5.843038456197476e-163,0.9958964320646142,0.664,0.254,1.3076135761124333e-158,9,CPE
2.1149043637298894e-162,1.0221799732389458,0.935,0.514,4.7329444755911195e-158,9,PPIB
8.4975393411765e-160,0.8915124957770617,0.971,0.596,1.901664329161889e-155,9,PSAP
1.4450535019738907e-158,1.2189167005480677,0.71,0.318,3.23388523206737e-154,9,KDELR1
5.222671202427587e-158,0.8493678083328354,0.691,0.292,1.1687815883912696e-153,9,FKBP9
1.5411915351526234e-157,1.4646243704757773,0.564,0.212,3.449032536518056e-153,9,YIF1A
7.212183755985137e-157,1.2483138687635515,0.526,0.178,1.6140146027519138e-152,9,CRIP1
1.6989326596946507e-156,0.8720155522434778,0.993,0.514,3.802041399130659e-152,9,COL6A2
1.8693764181974027e-156,0.9740636610525795,0.906,0.466,4.183477486283968e-152,9,EMP3
2.4545074888600473e-156,1.569233578305875,0.572,0.215,5.4929423093199e-152,9,ADM
3.9777960484491867e-156,1.3848834153426424,0.612,0.238,8.901909776824435e-152,9,C12orf75
5.946069197248423e-156,1.1612849633484563,0.748,0.36,1.3306708256522247e-151,9,NDFIP1
6.984909823229696e-156,1.2402734467124545,0.619,0.252,1.5631529693405734e-151,9,BLOC1S1
1.5818952412151119e-155,0.5935956119435408,1,0.91,3.540123360315299e-151,9,FTL
6.119521833102204e-155,1.5990364413984026,0.472,0.153,1.369487791029942e-150,9,LOXL1
2.991923887294333e-154,1.6788993187754164,0.344,0.089,6.695626467375988e-150,9,PALM
6.352541010325063e-154,0.9596423986180322,0.868,0.422,1.4216351527006458e-149,9,IGFBP4
6.833540893832043e-153,1.9086075993404492,0.386,0.113,1.5292781166306729e-148,9,AC245595.1
2.322994776244125e-151,1.0482574296090141,0.759,0.323,5.198630009756727e-147,9,PRDX4
2.9509417271124184e-151,1.4635153175244582,0.561,0.189,6.603912491104881e-147,9,COMP
3.1976127894111e-151,1.150379222299733,0.569,0.211,7.155937661423101e-147,9,ABI3BP
1.03894449940978e-150,0.7059115915969656,0.937,0.399,2.3250538952291468e-146,9,C1S
1.4080768912490626e-150,0.9427635085045463,0.835,0.393,3.151135274926277e-146,9,P4HB
1.571407105609784e-150,1.0354832656059552,0.735,0.315,3.516651961644136e-146,9,NUCB2
1.8741729888921562e-150,1.0390962372391908,0.85,0.451,4.1942117318417565e-146,9,SEC61G
1.487849134975656e-149,0.9640594522106969,0.697,0.31,3.3296575791620204e-145,9,ATP5ME
1.6856187726194027e-149,0.9549998947011795,0.642,0.231,3.7722462512449615e-145,9,COPZ2
2.172822451455566e-149,0.9826323727874351,0.8,0.402,4.8625593641124116e-145,9,CYB5R3
2.9902257493717368e-148,1.1548464210340472,0.667,0.289,6.69182620451901e-144,9,HEXB
1.1676654027041862e-147,0.8681290952459414,0.635,0.246,2.6131184047116986e-143,9,PDGFRB
1.2690704356432506e-147,1.0498860272396011,0.835,0.428,2.8400527279260304e-143,9,LY6E
4.706457662005442e-147,1.0398832694309217,0.629,0.263,1.0532581601801978e-142,9,COPS9
5.55703442481047e-147,1.4959394262322903,0.471,0.162,1.2436087339283351e-142,9,CD276
1.0630955229091659e-146,1.4011182612946826,0.545,0.209,2.3791014707184223e-142,9,C1orf122
1.3361212138978258e-146,0.6692267367755123,0.716,0.26,2.9901056645819442e-142,9,THY1
7.832906558609429e-146,1.4754635183854683,0.495,0.176,1.7529261587512042e-141,9,OAF
3.922699246532055e-145,0.9495349084456877,0.699,0.31,8.778608643814086e-141,9,CTSB
1.3755884339153467e-143,1.5470454682550494,0.383,0.112,3.0784293562591544e-139,9,ABHD14A
1.0325242746812225e-142,0.9617951354980137,0.844,0.404,2.3106860743091077e-138,9,KDELR2
4.340670044116084e-142,1.895445735046779,0.362,0.105,9.713985491727384e-138,9,HSD3B7
