gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,8,Up,0.002523469511380825,0.03584094337541283,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,9,Up,0.0025606804561825874,0.03584094337541283,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,126,Up,0.0025753580346139573,0.03584094337541283,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PARASITE_INFECTION,113,Up,0.0025918380159117038,0.03584094337541283,nonE_restricted,early_wound_vs_normal_skin
REACTOME_UNWINDING_OF_DNA,12,Up,0.0025934959025733987,0.03584094337541283,nonE_restricted,early_wound_vs_normal_skin
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,8,Up,0.0028064224573072145,0.038494063257691495,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,67,Up,0.0029080051573821025,0.03959195169828374,nonE_restricted,early_wound_vs_normal_skin
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,26,Up,0.0030811515209020718,0.04164085658395594,nonE_restricted,early_wound_vs_normal_skin
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,24,Up,0.003161613249668321,0.042416387977302,nonE_restricted,early_wound_vs_normal_skin
REACTOME_DECTIN_2_FAMILY,21,Up,0.003272784799786875,0.043589699000059975,nonE_restricted,early_wound_vs_normal_skin
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,30,Down,0.0032980460395768936,0.043610133962175036,nonE_restricted,early_wound_vs_normal_skin
REACTOME_SIGNALING_BY_SCF_KIT,43,Up,0.0033624371060648212,0.04385541404745474,nonE_restricted,early_wound_vs_normal_skin
