gs_name,contrast,Direction_stage_only,Direction_nonE_restricted,PValue_stage_only,PValue_nonE_restricted,FDR_stage_only,FDR_nonE_restricted,NGenes_stage_only,NGenes_nonE_restricted,stable_FDR05
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,early_wound_vs_normal_skin,Up,Up,5.497991929849571e-4,6.42691490708089e-4,0.011626243866676631,0.013125188443571861,275,275,TRUE
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,early_wound_vs_normal_skin,Up,Up,5.503173103377948e-4,3.6556905912320427e-4,0.011626243866676631,0.008505264945170246,65,65,TRUE
REACTOME_THE_CRY_PER_KINASE_COMPLEX_REPRESSES_TRANSACTIVATION_BY_THE_BMAL_CLOCK_ARNTL_CLOCK_COMPLEX,early_wound_vs_normal_skin,Down,Down,6.028023873972476e-4,5.661782201403584e-4,0.012590349864047057,0.012100413588581148,13,13,TRUE
REACTOME_MATURATION_OF_PROTEIN_3A,early_wound_vs_normal_skin,Up,Up,7.373929289509724e-4,0.0012557727261547635,0.015228406779908844,0.02235827072221559,9,9,TRUE
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,early_wound_vs_normal_skin,Up,Up,7.493821714202895e-4,5.987981718277492e-4,0.015304049234116577,0.012650471722062104,17,17,TRUE
REACTOME_GPCR_LIGAND_BINDING,early_wound_vs_normal_skin,Up,Up,7.995725808844126e-4,0.0014327657951373797,0.015892264407732344,0.023632634798547388,305,305,TRUE
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,early_wound_vs_normal_skin,Up,Up,7.998990200661127e-4,0.001265103457622645,0.015892264407732344,0.02235827072221559,232,232,TRUE
REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION,early_wound_vs_normal_skin,Up,Up,8.041243688352058e-4,7.601375220178991e-4,0.015892264407732344,0.015186225711618463,14,14,TRUE
REACTOME_DNA_STRAND_ELONGATION,early_wound_vs_normal_skin,Up,Up,8.581070736926425e-4,9.985434216550767e-4,0.01677873193028805,0.019117945927104488,32,32,TRUE
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,early_wound_vs_normal_skin,Up,Up,9.079130990014221e-4,3.571086779961726e-4,0.017565729220680146,0.008414945514832888,42,42,TRUE
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,early_wound_vs_normal_skin,Up,Up,9.334436568468773e-4,0.0018022963460812254,0.017871556680047505,0.027152628558174526,45,45,TRUE
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,early_wound_vs_normal_skin,Down,Down,9.788423372292427e-4,0.0014411496336119189,0.018547548616776786,0.023632634798547388,10,10,TRUE
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,early_wound_vs_normal_skin,Up,Up,9.950696886505315e-4,0.0016324320496854483,0.018589917028938648,0.025213530313629027,24,24,TRUE
REACTOME_SIGNALING_BY_CSF3_G_CSF,early_wound_vs_normal_skin,Up,Up,0.0010013067387730828,0.0014170889916778186,0.018589917028938648,0.023632634798547388,30,30,TRUE
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,early_wound_vs_normal_skin,Up,Up,0.001038937589311473,0.0022812113192142458,0.019095672891544874,0.03301469610012428,12,12,TRUE
REACTOME_FLT3_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.0011183450165939044,0.0016178559082860782,0.02034659349457693,0.025200162368049252,38,38,TRUE
REACTOME_SIGNALING_BY_GPCR,early_wound_vs_normal_skin,Up,Up,0.0011291363092746718,0.00155369976925056,0.02034659349457693,0.02461810496450456,529,529,TRUE
REACTOME_NUCLEOTIDE_CATABOLISM,early_wound_vs_normal_skin,Up,Up,0.0013215028244433805,0.0014508313802318676,0.023581768847834306,0.023632634798547388,30,30,TRUE
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,early_wound_vs_normal_skin,Up,Up,0.0013380907807482518,0.0016160668267803928,0.02364818129822391,0.025200162368049252,29,29,TRUE
REACTOME_INFECTION_WITH_ENTEROBACTERIA,early_wound_vs_normal_skin,Up,Up,0.0014289308759971849,6.065032804132945e-4,0.02482700407905725,0.01266764806135949,40,40,TRUE
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,early_wound_vs_normal_skin,Up,Up,0.001431807634591985,0.0018834396584152479,0.02482700407905725,0.027917436227155045,29,29,TRUE
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,early_wound_vs_normal_skin,Up,Up,0.001467664975711637,0.0011662197960929399,0.025056374714828963,0.021435119852188232,50,50,TRUE
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION,early_wound_vs_normal_skin,Down,Down,0.0014775447898749136,0.0014529313015429026,0.025056374714828963,0.023632634798547388,10,10,TRUE
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,early_wound_vs_normal_skin,Up,Up,0.001485932994513796,0.0017833893250220783,0.025056374714828963,0.027152628558174526,42,42,TRUE
REACTOME_LEISHMANIA_INFECTION,early_wound_vs_normal_skin,Up,Up,0.0015158436364187803,0.0012254552168591954,0.02532836912488835,0.022300858302843576,210,210,TRUE
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,early_wound_vs_normal_skin,Up,Up,0.001538087035608367,0.0015177054882647338,0.02546850424728089,0.024256892934178962,20,20,TRUE
REACTOME_DISEASES_OF_METABOLISM,early_wound_vs_normal_skin,Up,Up,0.0015655933255422985,0.0013742860475091626,0.02552524285768272,0.023606894909549914,245,245,TRUE
REACTOME_METABOLISM_OF_POLYAMINES,early_wound_vs_normal_skin,Up,Up,0.0015771340123817781,0.001478533109376513,0.02552524285768272,0.023838103991526586,46,46,TRUE
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,early_wound_vs_normal_skin,Up,Up,0.0015831761076038249,0.00358277373075826,0.02552524285768272,0.04449417646711947,8,8,TRUE
REACTOME_GPER1_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.0016242919231113332,9.881306660092675e-4,0.025922389122105417,0.019117945927104488,40,40,TRUE
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MULTIPOTENT_PANCREATIC_PROGENITOR_CELLS,early_wound_vs_normal_skin,Up,Up,0.0016360158531905486,0.0025606804561825874,0.025922389122105417,0.03584094337541283,9,9,TRUE
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,early_wound_vs_normal_skin,Up,Up,0.0016895318868287502,0.0010271902436433022,0.02654153511103626,0.01946366667851948,33,33,TRUE
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,early_wound_vs_normal_skin,Up,Up,0.0018265403559970216,0.0030811515209020718,0.028275079148907752,0.04164085658395594,26,26,TRUE
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR,early_wound_vs_normal_skin,Up,Up,0.0018572179006513933,0.0017901349342986314,0.028275079148907752,0.027152628558174526,91,91,TRUE
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,early_wound_vs_normal_skin,Up,Up,0.001857628406900152,0.001348992651322921,0.028275079148907752,0.02339102352010876,98,98,TRUE
REACTOME_FORMYL_PEPTIDE_RECEPTORS_BIND_FORMYL_PEPTIDES_AND_MANY_OTHER_LIGANDS,early_wound_vs_normal_skin,Up,Up,0.0018732573225401122,0.0028064224573072145,0.028275079148907752,0.038494063257691495,8,8,TRUE
REACTOME_CGMP_EFFECTS,early_wound_vs_normal_skin,Up,Up,0.0018768006834421903,9.786547701934405e-4,0.028275079148907752,0.019117945927104488,15,15,TRUE
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,early_wound_vs_normal_skin,Up,Up,0.0018954004422866687,6.380951503958747e-4,0.028323138316446318,0.013125188443571861,75,75,TRUE
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,early_wound_vs_normal_skin,Up,Up,0.001956409500961494,0.0012961303433836329,0.028999037602961502,0.022688453058467787,51,51,TRUE
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.0019854026049973385,7.275411430960157e-4,0.029193359903880868,0.014694732099016228,30,30,TRUE
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,early_wound_vs_normal_skin,Up,Up,0.0020462596240336094,0.003465933684360188,0.02984940626169662,0.044348168554756824,31,31,TRUE
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,early_wound_vs_normal_skin,Up,Up,0.0020819946452044274,0.003161613249668321,0.0299977484509771,0.042416387977302,24,24,TRUE
REACTOME_NEGATIVE_REGULATION_OF_FLT3,early_wound_vs_normal_skin,Up,Up,0.0020890706211779482,0.003521493448858521,0.0299977484509771,0.044348168554756824,15,15,TRUE
REACTOME_DECTIN_2_FAMILY,early_wound_vs_normal_skin,Up,Up,0.0022185222309646425,0.003272784799786875,0.03160964232955824,0.043589699000059975,21,21,TRUE
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.002242351221204711,0.0010951769112950154,0.031703396496725066,0.02038920855437409,62,62,TRUE
REACTOME_SIGNALING_BY_SCF_KIT,early_wound_vs_normal_skin,Up,Up,0.0023192040852125337,0.0033624371060648212,0.03253967258489036,0.04385541404745474,43,43,TRUE
REACTOME_MET_PROMOTES_CELL_MOTILITY,early_wound_vs_normal_skin,Up,Up,0.0024857584120073026,0.0010982217882932726,0.03410259699024075,0.02038920855437409,41,41,TRUE
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF,early_wound_vs_normal_skin,Down,Down,0.002486261151627998,0.0035168516570345584,0.03410259699024075,0.044348168554756824,55,55,TRUE
REACTOME_TBC_RABGAPS,early_wound_vs_normal_skin,Down,Down,0.002521750870911556,0.0018379366937125545,0.03433317111655882,0.027464452382468904,44,44,TRUE
REACTOME_UNWINDING_OF_DNA,early_wound_vs_normal_skin,Up,Up,0.0025622238992240413,0.0025934959025733987,0.03462770240274844,0.03584094337541283,12,12,TRUE
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.002648797040820806,0.0034295068225098945,0.03553641577393169,0.044348168554756824,60,60,TRUE
REACTOME_CASP4_INFLAMMASOME_ASSEMBLY,early_wound_vs_normal_skin,Up,Up,0.003062728892418421,0.0024574834599971735,0.040498530246511205,0.035287926558396916,9,9,TRUE
REACTOME_ATP_DEPENDENT_CHROMATIN_REMODELERS,early_wound_vs_normal_skin,Down,Down,0.0030941683686247458,0.0032980460395768936,0.04059590527149229,0.043610133962175036,30,30,TRUE
REACTOME_HDMS_DEMETHYLATE_HISTONES,early_wound_vs_normal_skin,Down,Down,0.0032232029444754376,0.002063038591100295,0.041720049379900384,0.030305408915629866,30,30,TRUE
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,early_wound_vs_normal_skin,Up,Up,0.0037079202549566014,0.003522759852554133,0.046679160469933104,0.044348168554756824,19,19,TRUE
REACTOME_REGULATION_OF_CDH1_FUNCTION,early_wound_vs_normal_skin,Up,Up,0.004079224591148947,0.0035626778789119387,0.04965307813597195,0.04449417646711947,60,60,TRUE
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.002386375099031524,0.004124584069745212,0.03322846539409046,0.050879097450951004,25,25,FALSE
REACTOME_RESPONSE_TO_METAL_IONS,early_wound_vs_normal_skin,Up,Up,0.002950967340909564,0.007389386981253499,0.03930346356950564,0.07611241772245705,11,11,FALSE
REACTOME_DAP12_INTERACTIONS,early_wound_vs_normal_skin,Up,Up,0.0031142669441133913,0.004413699671843489,0.04059590527149229,0.052677792187326836,37,37,FALSE
REACTOME_INTERFERON_GAMMA_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.003540501388904832,0.007926770938252826,0.04550658428536421,0.07791125660165077,92,92,FALSE
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,early_wound_vs_normal_skin,Up,Up,0.0035895743685337893,0.005234397897891143,0.04581692839836878,0.058673024813326986,35,35,FALSE
REACTOME_ANTIMICROBIAL_PEPTIDES,early_wound_vs_normal_skin,Up,Up,0.003681462201653581,0.005222922893074322,0.04666570708027091,0.058673024813326986,43,43,FALSE
REACTOME_SYNTHESIS_OF_DNA,early_wound_vs_normal_skin,Up,Up,0.003735053222287999,0.004251023842534509,0.04670086954126083,0.05140382778012124,108,108,FALSE
REACTOME_TCR_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.003765928787205606,0.005450393023239533,0.04676876426272908,0.059986960339606356,108,108,FALSE
REACTOME_METABOLISM_OF_NUCLEOTIDES,early_wound_vs_normal_skin,Up,Up,0.003870593193923873,0.004755532751396167,0.047525883520601477,0.056391414174620354,91,91,FALSE
REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,early_wound_vs_normal_skin,Down,Down,0.003878608557176399,0.00423076861572033,0.047525883520601477,0.05140382778012124,25,25,FALSE
REACTOME_HYALURONAN_METABOLISM,early_wound_vs_normal_skin,Up,Up,0.004333552462803788,0.00518394511714093,0.05223942708141375,0.058673024813326986,19,19,FALSE
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,early_wound_vs_normal_skin,Up,Up,0.0043558157439021255,0.008667227356766095,0.05223942708141375,0.08297064521737543,34,34,FALSE
REACTOME_LAMININ_INTERACTIONS,early_wound_vs_normal_skin,Up,Up,0.004376970495395929,0.0014450710084338233,0.05223942708141375,0.023632634798547388,30,30,FALSE
REACTOME_LANOSTEROL_BIOSYNTHESIS,early_wound_vs_normal_skin,Down,Down,0.0044801466612538685,0.005524706547899875,0.053095935647633305,0.06044292044666648,14,14,FALSE
REACTOME_PARASITE_INFECTION,early_wound_vs_normal_skin,Up,Up,0.004533781491887713,0.0025918380159117038,0.053095935647633305,0.03584094337541283,113,113,FALSE
REACTOME_METALLOTHIONEINS_BIND_METALS,early_wound_vs_normal_skin,Up,Up,0.0045353982027630186,0.011878994964351448,0.053095935647633305,0.10155159416036261,9,9,FALSE
REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC,early_wound_vs_normal_skin,Up,Up,0.004609181567408079,0.004228424876946046,0.05346056007555196,0.05140382778012124,38,38,FALSE
REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS,early_wound_vs_normal_skin,Up,Up,0.004652881848990726,0.005267164904351988,0.05346056007555196,0.058673024813326986,11,11,FALSE
REACTOME_REGULATION_OF_KIT_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.0046538028357390165,0.00752338295419002,0.05346056007555196,0.07639766778895722,16,16,FALSE
REACTOME_SARS_COV_2_TARGETS_PDZ_PROTEINS_IN_CELL_CELL_JUNCTION,early_wound_vs_normal_skin,Down,Down,0.004704587075123324,0.00819143763452083,0.05370826735451348,0.07966064747221843,5,5,FALSE
REACTOME_HYALURONAN_DEGRADATION,early_wound_vs_normal_skin,Up,Up,0.004823225438451557,0.005360403507030031,0.054722767628851615,0.059351937626031304,15,15,FALSE
REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.004885197855362821,0.004843816447422582,0.054983214540265224,0.056706590002310236,64,64,FALSE
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,early_wound_vs_normal_skin,Up,Up,0.004913862183318179,0.005147370098932307,0.054983214540265224,0.058673024813326986,22,22,FALSE
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES,early_wound_vs_normal_skin,Up,Up,0.004935925135551558,0.002523469511380825,0.054983214540265224,0.03584094337541283,8,8,FALSE
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,early_wound_vs_normal_skin,Up,Up,0.005092147756106931,0.005725733066198882,0.05638173238388276,0.06190527868043262,138,138,FALSE
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,early_wound_vs_normal_skin,Up,Up,0.005270362608512546,0.005587682111735911,0.058005547751174,0.06077017586609826,25,25,FALSE
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,early_wound_vs_normal_skin,Up,Up,0.0053884321482818515,0.0025753580346139573,0.05895201362227406,0.03584094337541283,126,126,FALSE
REACTOME_KERATINIZATION,early_wound_vs_normal_skin,Down,Down,0.005522542988096609,0.015150974724897456,0.05979237020822104,0.11849996401855968,144,144,FALSE
REACTOME_SIGNALING_BY_VEGF,early_wound_vs_normal_skin,Up,Up,0.0055303062760596175,0.0058087285870576846,0.05979237020822104,0.06243534001761418,105,105,FALSE
REACTOME_KERATAN_SULFATE_DEGRADATION,early_wound_vs_normal_skin,Up,Up,0.005766664120453154,0.005056948782435452,0.061983208499373665,0.05845705573658088,15,15,FALSE
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,early_wound_vs_normal_skin,Up,Up,0.005931559813931517,0.007453882040284151,0.06302663993518254,0.07611241772245705,37,37,FALSE
REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS,early_wound_vs_normal_skin,Up,Up,0.005936042980512445,0.0020775198712564545,0.06302663993518254,0.030305408915629866,23,23,FALSE
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,early_wound_vs_normal_skin,Up,Up,0.005966613356214233,0.007619903183822521,0.06302663993518254,0.07653214235992237,86,86,FALSE
REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS,early_wound_vs_normal_skin,Down,Down,0.006022602769465407,0.004978770755977597,0.06325453651587097,0.05791759904738496,15,15,FALSE
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,early_wound_vs_normal_skin,Up,Up,0.006286273222244878,0.004807860383706117,0.06564869421867095,0.05664645759776823,14,14,FALSE
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,early_wound_vs_normal_skin,Up,Up,0.006403574918099071,0.009256637548934347,0.06649587965800052,0.08770121732704539,21,21,FALSE
REACTOME_MELANIN_BIOSYNTHESIS,early_wound_vs_normal_skin,Down,Down,0.006453351401777478,0.008637631838975913,0.06663629144082586,0.08297064521737543,5,5,FALSE
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,early_wound_vs_normal_skin,Up,Up,0.006562246548865861,0.006336586858285439,0.06738217406042152,0.06736929033817075,300,300,FALSE
REACTOME_FORMATION_OF_THE_URETERIC_BUD,early_wound_vs_normal_skin,Up,Up,0.006724040968123265,0.004318497987055135,0.06865992944116978,0.051878426798740766,20,20,FALSE
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,early_wound_vs_normal_skin,Up,Up,0.006927488432132412,0.008140007425798573,0.07034653999038327,0.07958156196073285,6,6,FALSE
REACTOME_PYRIMIDINE_CATABOLISM,early_wound_vs_normal_skin,Up,Up,0.007027928361901495,0.007573545322312873,0.0709743534570052,0.07648448517808275,9,9,FALSE
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.007096550215398363,0.010747900123696587,0.07127573385738903,0.09690019563416259,29,29,FALSE
REACTOME_SEMAPHORIN_INTERACTIONS,early_wound_vs_normal_skin,Up,Up,0.007512328772335449,0.007666702100455403,0.07504163197582911,0.07658368728607082,63,63,FALSE
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,early_wound_vs_normal_skin,Down,Down,0.007641165410564417,0.011877974507022633,0.07591601094387783,0.10155159416036261,9,9,FALSE
REACTOME_INTERLEUKIN_21_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.007779474975673551,0.013780915511863542,0.07687459680262358,0.11207664916285483,9,9,FALSE
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,early_wound_vs_normal_skin,Down,Down,0.007924385746486764,0.009646942605981224,0.07788781284514797,0.08955091166562368,13,13,FALSE
REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS,early_wound_vs_normal_skin,Up,Up,0.00809915235952524,0.006341070309305517,0.07918213849365632,0.06736929033817075,31,31,FALSE
REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS,early_wound_vs_normal_skin,Up,Up,0.008255239282279813,0.0052637336044602506,0.08028111005730315,0.058673024813326986,140,140,FALSE
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.008693401136185186,0.009444289651001804,0.08369841216580572,0.08847966339823071,20,20,FALSE
REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,early_wound_vs_normal_skin,Down,Down,0.008697713124955871,0.007423574845899796,0.08369841216580572,0.07611241772245705,23,23,FALSE
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,early_wound_vs_normal_skin,Down,Down,0.00892522619503214,0.007277407335849205,0.08544044659619308,0.0758706661891772,28,28,FALSE
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,early_wound_vs_normal_skin,Up,Up,0.009022076345037239,0.00980967917881219,0.08592008457087277,0.09038014451921159,118,118,FALSE
REACTOME_INTERLEUKIN_36_PATHWAY,early_wound_vs_normal_skin,Down,Down,0.009122845733530898,0.01029907341001497,0.08643190957850408,0.09398497861636405,6,6,FALSE
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,early_wound_vs_normal_skin,Up,Up,0.00923061834050098,0.0029080051573821025,0.08691763281946041,0.03959195169828374,67,67,FALSE
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,early_wound_vs_normal_skin,Down,Down,0.009291185905533753,0.007306369921373431,0.08691763281946041,0.0758706661891772,17,17,FALSE
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,early_wound_vs_normal_skin,Up,Up,0.009315981319604844,0.00933429155539003,0.08691763281946041,0.08798168142977886,75,75,FALSE
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,early_wound_vs_normal_skin,Up,Up,0.009418071191475622,0.011103920036038904,0.08742633762592016,0.09784546385502592,116,116,FALSE
REACTOME_REGULATION_OF_CDH11_GENE_TRANSCRIPTION,early_wound_vs_normal_skin,Up,Up,0.009478278036180765,0.007075063769396533,0.08754309060552887,0.07473544372500476,10,10,FALSE
REACTOME_FCGR_ACTIVATION,early_wound_vs_normal_skin,Up,Up,0.00978566452720606,0.0033643163115838507,0.08935400679353579,0.04385541404745474,67,67,FALSE
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,early_wound_vs_normal_skin,Down,Down,0.009796959337478959,0.02254865712969095,0.08935400679353579,0.14826073889216757,39,39,FALSE
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,early_wound_vs_normal_skin,Up,Up,0.009820190082858667,0.00948340244257424,0.08935400679353579,0.08847966339823071,58,58,FALSE
REACTOME_G2_M_CHECKPOINTS,early_wound_vs_normal_skin,Up,Up,0.009955498689513077,0.01125834954928624,0.09013894872573909,0.09853736415041958,136,136,FALSE
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,early_wound_vs_normal_skin,Up,Up,0.010197659146198254,0.007883854469497697,0.09187890936623722,0.07791125660165077,10,10,FALSE
REACTOME_TOLL_LIKE_RECEPTOR_CASCADES,early_wound_vs_normal_skin,Up,Up,0.010480595568987871,0.017564082055666525,0.09396748612585223,0.12864243014126492,164,164,FALSE
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,early_wound_vs_normal_skin,Down,Down,0.010593926486589005,0.010832329463503562,0.09452250913762424,0.09707386153265897,34,34,FALSE
REACTOME_PECAM1_INTERACTIONS,early_wound_vs_normal_skin,Up,Up,0.010725286416819819,0.014574018665311163,0.09523225330490255,0.11646541872539963,12,12,FALSE
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,early_wound_vs_normal_skin,Up,Up,0.01087366985611183,0.01075497274720847,0.09608560190160358,0.09690019563416259,7,7,FALSE
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.010945205716093259,0.017127278408265167,0.09625496701521248,0.12744914054409465,12,12,FALSE
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,early_wound_vs_normal_skin,Up,Up,0.011042982041486708,0.012859135418728953,0.09665238567739319,0.10841784816341199,29,29,FALSE
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,early_wound_vs_normal_skin,Up,Up,0.01117973447099287,0.014964021521651357,0.0973021600346244,0.11825133684166879,11,11,FALSE
REACTOME_TIGHT_JUNCTION_INTERACTIONS,early_wound_vs_normal_skin,Down,Down,0.011223100069282031,0.017443816447339524,0.0973021600346244,0.12864243014126492,24,24,FALSE
REACTOME_ZYMOSTENOL_BIOSYNTHESIS_VIA_LATHOSTEROL_KANDUTSCH_RUSSELL_PATHWAY,early_wound_vs_normal_skin,Down,Down,0.011727526304874612,0.014550855942382422,0.10084125822545573,0.11646541872539963,8,8,FALSE
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,early_wound_vs_normal_skin,Up,Up,0.011779044749787075,0.01446808746050443,0.10084125822545573,0.11646541872539963,32,32,FALSE
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES,early_wound_vs_normal_skin,Down,Down,0.011804522670120377,0.01087987784315982,0.10084125822545573,0.09707386153265897,16,16,FALSE
REACTOME_MIRO_GTPASE_CYCLE,early_wound_vs_normal_skin,Down,Down,0.01185076810484137,0.009834618554865244,0.10084125822545573,0.09038014451921159,8,8,FALSE
REACTOME_LINOLEIC_ACID_LA_METABOLISM,early_wound_vs_normal_skin,Up,Up,0.011978528639753839,0.013338270155775435,0.10145868958464313,0.10993605626150336,8,8,FALSE
REACTOME_TGFBR3_EXPRESSION,early_wound_vs_normal_skin,Down,Down,0.012185496874927428,0.013031008402708601,0.10251642728442922,0.10886815201899278,23,23,FALSE
REACTOME_INTERLEUKIN_15_SIGNALING,early_wound_vs_normal_skin,Up,Up,0.012269514460991547,0.01353178191961718,0.10251642728442922,0.11053962297002834,14,14,FALSE
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,early_wound_vs_normal_skin,Up,Up,0.012270736671694465,0.013467119213214057,0.10251642728442922,0.11050252282985462,42,42,FALSE
REACTOME_DEADENYLATION_OF_MRNA,early_wound_vs_normal_skin,Down,Down,0.01250013223548536,0.011508900616069552,0.1039603757865253,0.09991990805173397,24,24,FALSE
