gs_name,NGenes,Direction,PValue,FDR,mode,contrast
REACTOME_SELENOAMINO_ACID_METABOLISM,114,Down,6.963028883372645e-5,0.0012188616273941832,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,43,Down,7.144061957566808e-5,0.0012387533847177162,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRNA_PROCESSING,115,Down,8.11795519843932e-5,0.0013944674443674271,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,46,Down,8.340738047295584e-5,0.001419470049160119,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC,35,Up,8.673091890391478e-5,0.0014585187515025863,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,49,Down,8.760041133423198e-5,0.0014585187515025863,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS,44,Down,8.808247084700059e-5,0.0014585187515025863,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TNF_SIGNALING,57,Down,8.935076021609708e-5,0.001466309797117736,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SIGNALING_BY_PDGF,57,Up,9.087619011122914e-5,0.00147814546393309,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,356,Down,9.427627580369464e-5,0.0015199982011157083,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ATTACHMENT_OF_BACTERIA_TO_EPITHELIAL_CELLS,23,Up,1.0101503054166706e-4,0.0016126739877517667,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SARS_COV_2_HOST_INTERACTIONS,186,Down,1.0177920706159137e-4,0.0016126739877517667,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,64,Up,1.088127043755796e-4,0.001709382484122353,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,54,Down,1.0987021579432001e-4,0.0017113682765250863,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,138,Down,1.167628575904076e-4,0.0018034464895056233,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,113,Down,1.2733079954861293e-4,0.0019502834130862548,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE,79,Down,1.294078427312601e-4,0.0019657158259508765,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,35,Down,1.3159555250121915e-4,0.001982562504075744,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS,33,Down,1.384843064735793e-4,0.002069383376410071,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_LAMININ_INTERACTIONS,30,Up,1.4654209295571178e-4,0.00217213199074676,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DNA_REPAIR,308,Down,1.4968251357430626e-4,0.002199410989269613,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS,65,Up,1.5077572614144246e-4,0.002199410989269613,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,36,Down,1.5281492516272595e-4,0.0022116049799140967,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,57,Down,1.541197227845211e-4,0.0022130628943589827,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN,14,Up,1.5581324563497488e-4,0.0022200367866440605,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,41,Down,1.595549146086349e-4,0.0022390717696554275,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_CLEC7A_DECTIN_1_SIGNALING,87,Down,1.6050099833695623e-4,0.0022390717696554275,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,12,Up,1.6096607886249142e-4,0.0022390717696554275,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,75,Down,1.620220595017257e-4,0.0022390717696554275,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,62,Up,1.6338171365979783e-4,0.0022410118634828987,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,245,Down,1.7184248411088957e-4,0.0023271974577589298,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,74,Down,1.7219741798433865e-4,0.0023271974577589298,stage_only,hypertrophic_scar_vs_normal_skin
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,72,Down,1.7897290723355933e-4,0.0024011109744181175,stage_only,hypertrophic_scar_vs_normal_skin
